item,imdbID,itemLabel,domesticGross
http://www.wikidata.org/entity/Q15729025,tt2554274,Crimson Peak,74679822
http://www.wikidata.org/entity/Q151870,tt0313542,Runaway Jury,80154140
http://www.wikidata.org/entity/Q80322358,tt10366206,John Wick: Chapter 4,73817950
http://www.wikidata.org/entity/Q106571,tt0057076,From Russia with Love,78900000
http://www.wikidata.org/entity/Q4055443,tt1322269,August: Osage County,74200000
http://www.wikidata.org/entity/Q1340087,tt1564585,Skyline,68300000
http://www.wikidata.org/entity/Q83808444,tt6710474,Everything Everywhere All at Once,69908189
http://www.wikidata.org/entity/Q504697,tt0086567,WarGames,79567667
http://www.wikidata.org/entity/Q48672735,tt2126357,Second Act,72282227
http://www.wikidata.org/entity/Q1164740,tt1440728,The American,67876281
http://www.wikidata.org/entity/Q651196,tt0411477,Hellboy II: The Golden Army,75986503
http://www.wikidata.org/entity/Q115760,tt0327554,Catwoman,82102379
http://www.wikidata.org/entity/Q145331,tt0115042,Zamaana Deewana,80000000
http://www.wikidata.org/entity/Q5813247,tt0068496,Don Quijote cabalga de nuevo,69807068
http://www.wikidata.org/entity/Q673198,tt0120844,Star Trek: Insurrection,70187658
http://www.wikidata.org/entity/Q87126244,tt11138512,The Northman,68605207
http://www.wikidata.org/entity/Q56614341,tt9226154,The Crimean Bridge. Made with Love!,70606368
http://www.wikidata.org/entity/Q159638,tt0187738,Blade II,82348319
http://www.wikidata.org/entity/Q656118,tt0158983,"South Park: Bigger, Longer & Uncut",83100000
http://www.wikidata.org/entity/Q182692,tt0078788,Apocalypse Now,83471511
http://www.wikidata.org/entity/Q500280,tt0071455,Earthquake,79666653
http://www.wikidata.org/entity/Q56881169,tt5606664,Doctor Sleep,72281712
http://www.wikidata.org/entity/Q219150,tt0360486,Constantine,75976178
http://www.wikidata.org/entity/Q382320,tt0119303,Home Alone 3,79082515
http://www.wikidata.org/entity/Q471746,tt0429493,The A-Team,77222099
http://www.wikidata.org/entity/Q103569,tt0078748,Alien,81900459
http://www.wikidata.org/entity/Q1180803,tt0308152,Dead End,75000000
http://www.wikidata.org/entity/Q609091,tt0098554,Uncle Buck,79200000
http://www.wikidata.org/entity/Q308929,tt0139654,Training Day,76631907
http://www.wikidata.org/entity/Q698033,tt0160797,Rules of Engagement,71700000
http://www.wikidata.org/entity/Q797938,tt0364970,Babylon A.D.,72000000
http://www.wikidata.org/entity/Q819196,tt0113855,Mortal Kombat,70454098
http://www.wikidata.org/entity/Q3429263,tt0120611,Blade,70087718
http://www.wikidata.org/entity/Q4984163,tt1745713,Buddha Mountain,70000000
http://www.wikidata.org/entity/Q387414,tt1148204,Orphan,77912251
http://www.wikidata.org/entity/Q760093,tt1226273,Edge of Darkness,81126522
http://www.wikidata.org/entity/Q104835041,tt13890834,Rattlesnake: The Ahanna Story,70000000
http://www.wikidata.org/entity/Q1057045,tt0419887,The Kite Runner,73200000
http://www.wikidata.org/entity/Q28863792,tt1413492,12 Strong,71118378
http://www.wikidata.org/entity/Q1138620,tt0493430,Jackass Number Two,72778712
http://www.wikidata.org/entity/Q103961489,tt13946146,Zoya,70466343
http://www.wikidata.org/entity/Q727846,tt0414055,Elizabeth: The Golden Age,75782758
http://www.wikidata.org/entity/Q681962,tt1340800,Tinker Tailor Soldier Spy,77800000
http://www.wikidata.org/entity/Q807818,tt0303714,Barbershop,77063924
http://www.wikidata.org/entity/Q506605,tt0233469,Collateral Damage,78382433
http://www.wikidata.org/entity/Q759420,tt0089370,The Jewel of the Nile,75973200
http://www.wikidata.org/entity/Q134430,tt0029583,Snow White and the Seven Dwarfs,83000000
http://www.wikidata.org/entity/Q1050815,tt0120694,Halloween H20: 20 Years Later,75000000
http://www.wikidata.org/entity/Q723679,tt0111280,Star Trek Generations,75671125
http://www.wikidata.org/entity/Q497256,tt0080339,Airplane!,83453539
http://www.wikidata.org/entity/Q322328,tt0107688,The Nightmare Before Christmas,77368668
http://www.wikidata.org/entity/Q107325,tt0103874,Bram Stoker's Dracula,82522790
http://www.wikidata.org/entity/Q107656066,tt14614892,Dragon Ball Super: Super Hero,69689168
http://www.wikidata.org/entity/Q477624,tt1034331,Righteous Kill,78400000
http://www.wikidata.org/entity/Q1516852,tt0316732,Taxi,68895435
http://www.wikidata.org/entity/Q218589,tt1568911,War Horse,79884879
http://www.wikidata.org/entity/Q1049545,tt0082186,Clash of the Titans,70000000
http://www.wikidata.org/entity/Q155018,tt0091605,The Name of the Rose,77200000
http://www.wikidata.org/entity/Q162255,tt0088247,The Terminator,78371200
http://www.wikidata.org/entity/Q18703038,tt1179933,10 Cloverfield Lane,71897215
http://www.wikidata.org/entity/Q7282755,tt0470079,Rafťáci,70741221
http://www.wikidata.org/entity/Q109511080,tt14109724,Ticket to Paradise,68275985
http://www.wikidata.org/entity/Q19865453,tt4172430,13 Hours: The Secret Soldiers of Benghazi,69411370
http://www.wikidata.org/entity/Q595,tt1675434,The Intouchables,79066638
http://www.wikidata.org/entity/Q1356265,tt0288477,Ghost Ship,68349884
http://www.wikidata.org/entity/Q936425,tt0344510,A Very Long Engagement,70115868
http://www.wikidata.org/entity/Q3937269,tt0122685,Black Magic Rites,68080000
http://www.wikidata.org/entity/Q107894,tt0064757,On Her Majesty's Secret Service,82000000
http://www.wikidata.org/entity/Q1165090,tt1216487,The Girl Who Played with Fire,68570336
http://www.wikidata.org/entity/Q576367,tt0141926,U-571,77122415
http://www.wikidata.org/entity/Q1421476,tt0097958,National Lampoon's Christmas Vacation,71320000
http://www.wikidata.org/entity/Q73537032,tt11802938,The Ghost and the Tout,72233105
http://www.wikidata.org/entity/Q108525,tt0094226,The Untouchables,76270454
http://www.wikidata.org/entity/Q1420651,tt0108358,Tombstone,73200000
http://www.wikidata.org/entity/Q15220567,tt2199571,Run All Night,71661644
http://www.wikidata.org/entity/Q56850065,tt3554046,Space Jam: A New Legacy,70592228
http://www.wikidata.org/entity/Q729788,tt0425112,Hot Fuzz,80743363
http://www.wikidata.org/entity/Q172241,tt0111161,The Shawshank Redemption,28767189
http://www.wikidata.org/entity/Q172241,tt0111161,The Shawshank Redemption,28817291
http://www.wikidata.org/entity/Q15270569,tt3194532,Gorko!,25505814
http://www.wikidata.org/entity/Q738052,tt0898367,The Road,27639579
http://www.wikidata.org/entity/Q104370184,tt10405142,Serial (Bad) Weddings 3,24436745
http://www.wikidata.org/entity/Q60576384,tt7867670,122,24808161
http://www.wikidata.org/entity/Q377043,tt1017460,Splice,27127620
http://www.wikidata.org/entity/Q909749,tt0905372,The Thing,27428670
http://www.wikidata.org/entity/Q19057481,tt4263482,The Witch,25138705
http://www.wikidata.org/entity/Q1130317,tt0419946,The Marine,25800000
http://www.wikidata.org/entity/Q797455,tt0099080,Baaghi,27500000
http://www.wikidata.org/entity/Q687068,tt0351887,The Twins Effect,28423960
http://www.wikidata.org/entity/Q219150,tt0360486,Constantine,29769098
http://www.wikidata.org/entity/Q218999,tt0060665,A Man for All Seasons,28350000
http://www.wikidata.org/entity/Q15727192,tt2006295,The 33,24902723
http://www.wikidata.org/entity/Q1025198,tt0099204,Cadillac Man,27627310
http://www.wikidata.org/entity/Q959051,tt1175491,W.,29500000
http://www.wikidata.org/entity/Q784514,tt0424345,Clerks II,24148068
http://www.wikidata.org/entity/Q744911,tt0454919,Pulse,30000000
http://www.wikidata.org/entity/Q784514,tt0424345,Clerks II,26986174
http://www.wikidata.org/entity/Q851095,tt0120735,"Lock, Stock and Two Smoking Barrels",28356188
http://www.wikidata.org/entity/Q105972359,tt13857480,Fine Wine,24200000
http://www.wikidata.org/entity/Q925421,tt0387575,Seed of Chucky,24800000
http://www.wikidata.org/entity/Q1141252,tt0097216,Do the Right Thing,27545445
http://www.wikidata.org/entity/Q733059,tt0416044,Mongol,26527510
http://www.wikidata.org/entity/Q4103201,tt1065073,Boyhood,25379975
http://www.wikidata.org/entity/Q849162,tt0119081,Event Horizon,26673242
http://www.wikidata.org/entity/Q283586,tt1560747,The Master,28200000
http://www.wikidata.org/entity/Q2364907,tt0070126,Murder in a Blue World,25198396
http://www.wikidata.org/entity/Q934144,tt2116974,Vysotsky. Thank You For Being Alive,27400000
http://www.wikidata.org/entity/Q585106,tt0119141,Fools Rush In,29481428
http://www.wikidata.org/entity/Q60852120,tt7458762,The Wolf's Call,24400000
http://www.wikidata.org/entity/Q1154802,tt0113870,Murder in the First,29500000
http://www.wikidata.org/entity/Q11060926,tt0365907,A Walk Among the Tombstones,26307600
http://www.wikidata.org/entity/Q696122,tt0083284,Escape to Victory,27453418
http://www.wikidata.org/entity/Q85857870,tt12077086,Tsoi,26236961
http://www.wikidata.org/entity/Q1156922,tt0097142,Dad,27503037
http://www.wikidata.org/entity/Q898461,tt1032755,RocknRolla,25700000
http://www.wikidata.org/entity/Q110617876,tt11858890,The Creator,24929037
http://www.wikidata.org/entity/Q756882,tt0054953,The Guns of Navarone,28900000
http://www.wikidata.org/entity/Q55388281,tt6348138,Missing Link,26565710
http://www.wikidata.org/entity/Q620655,tt0800308,Appaloosa,27700000
http://www.wikidata.org/entity/Q755523,tt0419706,Doom,28212337
http://www.wikidata.org/entity/Q741026,tt0116225,Escape from L.A.,25477365
http://www.wikidata.org/entity/Q13823993,tt2515034,The Gunman,24177137
http://www.wikidata.org/entity/Q637820,tt1602620,Amour,29900000
http://www.wikidata.org/entity/Q260379,tt0299977,Hero,30000000
http://www.wikidata.org/entity/Q193573,tt0203009,Moulin Rouge!,27734406
http://www.wikidata.org/entity/Q2067318,tt1876451,Sparkle,24637469
http://www.wikidata.org/entity/Q18389586,tt2910904,The Dressmaker,24000000
http://www.wikidata.org/entity/Q759333,tt0119051,The Edge,27873386
http://www.wikidata.org/entity/Q57317060,tt6334354,The Suicide Squad,26205415
http://www.wikidata.org/entity/Q657079,tt0070666,Serpico,29800000
http://www.wikidata.org/entity/Q16643775,tt4643580,Un gallo con muchos huevos,24100000
http://www.wikidata.org/entity/Q221102,tt0463854,28 Weeks Later,28638916
http://www.wikidata.org/entity/Q644987,tt0071315,Chinatown,29200000
http://www.wikidata.org/entity/Q2346766,tt0094631,Alien Nation,25216243
http://www.wikidata.org/entity/Q879174,tt1164999,Biutiful,25100000
http://www.wikidata.org/entity/Q670439,tt0093822,Raising Arizona,29180280
http://www.wikidata.org/entity/Q21528089,tt0859635,Super Troopers 2,26210667
http://www.wikidata.org/entity/Q430535,tt0117039,Michael Collins,27572844
http://www.wikidata.org/entity/Q20968495,tt5157456,Viking,26833929
http://www.wikidata.org/entity/Q235742,tt1486192,The Raven,29699345
http://www.wikidata.org/entity/Q143716,tt1600195,Abduction,28087155
http://www.wikidata.org/entity/Q18703892,tt3312830,Youth,24000000
http://www.wikidata.org/entity/Q21065355,tt4176826,Look Who's Back,25513752
http://www.wikidata.org/entity/Q15220567,tt2199571,Run All Night,26461644
http://www.wikidata.org/entity/Q1217263,tt0313196,The Crime of Father Amaro,26996738
http://www.wikidata.org/entity/Q1208472,tt0825244,Conversations with My Gardener,25000000
http://www.wikidata.org/entity/Q471911,tt0427954,Tom-Yum-Goong,27165581
http://www.wikidata.org/entity/Q1130512,tt0417397,The 9th Company,25555809
http://www.wikidata.org/entity/Q27038847,tt3778644,Solo: A Star Wars Story,25840047
http://www.wikidata.org/entity/Q188718,tt0050212,The Bridge on the River Kwai,27200000
http://www.wikidata.org/entity/Q21527547,tt0493405,CHiPs,25244922
http://www.wikidata.org/entity/Q67171881,tt1464335,Uncharted,24276031
http://www.wikidata.org/entity/Q657079,tt0070666,Serpico,29857432
http://www.wikidata.org/entity/Q2893674,tt2124096,Yolki 2,26231525
http://www.wikidata.org/entity/Q644987,tt0071315,Chinatown,29225935
http://www.wikidata.org/entity/Q994724,tt0077681,The Hills Have Eyes,25000000
http://www.wikidata.org/entity/Q12155834,tt2222394,Nosotros los Nobles,26094935
http://www.wikidata.org/entity/Q755171,tt0962736,The Young Victoria,27409889
http://www.wikidata.org/entity/Q47221,tt0075314,Taxi Driver,28262574
http://www.wikidata.org/entity/Q47221,tt0075314,Taxi Driver,28570902
http://www.wikidata.org/entity/Q24905490,tt4686844,The Death of Stalin,24646055
http://www.wikidata.org/entity/Q28417200,tt7479718,Love Education,26000000
http://www.wikidata.org/entity/Q23006268,tt1270797,Venom,24390085
http://www.wikidata.org/entity/Q23006268,tt1270797,Venom,26338051
http://www.wikidata.org/entity/Q625110,tt0068519,Gentlemen of Fortune,30000000
http://www.wikidata.org/entity/Q65066669,tt10272386,The Father,24777948
http://www.wikidata.org/entity/Q150047,tt0479884,Crank,27838408
http://www.wikidata.org/entity/Q1107802,tt0331468,Cold Creek Manor,29100000
http://www.wikidata.org/entity/Q653281,tt0100133,Memphis Belle,27441977
http://www.wikidata.org/entity/Q19803462,tt2870648,Amy,25000000
http://www.wikidata.org/entity/Q576505,tt0118798,Bulworth,29202884
http://www.wikidata.org/entity/Q28657013,tt6443346,Black Adam,24285586
http://www.wikidata.org/entity/Q17182419,tt3381008,Grimsby,25000000
http://www.wikidata.org/entity/Q1151947,tt0362270,The Life Aquatic with Steve Zissou,24020403
http://www.wikidata.org/entity/Q1632425,tt0127723,Can't Hardly Wait,25605015
http://www.wikidata.org/entity/Q1140745,tt0092493,"""Crocodile"" Dundee II",24916805
http://www.wikidata.org/entity/Q184843,tt0083658,Blade Runner,27615743
http://www.wikidata.org/entity/Q922630,tt1142988,The Ugly Truth,205300000
http://www.wikidata.org/entity/Q569941,tt1231583,Due Date,211780824
http://www.wikidata.org/entity/Q2984104,tt1854564,Percy Jackson & The Olympians - The Sea of Monsters,199850315
http://www.wikidata.org/entity/Q18154625,tt1398426,Straight Outta Compton,201600000
http://www.wikidata.org/entity/Q104123,tt0110912,Pulp Fiction,213928762
http://www.wikidata.org/entity/Q160560,tt0382625,The Da Vinci Code,217536138
http://www.wikidata.org/entity/Q498287,tt1428538,Hansel & Gretel: Witch Hunters,226349749
http://www.wikidata.org/entity/Q105624,tt0258463,The Bourne Identity,214034224
http://www.wikidata.org/entity/Q275180,tt0455824,Australia,211368784
http://www.wikidata.org/entity/Q532372,tt0212346,Miss Congeniality,212700000
http://www.wikidata.org/entity/Q2568591,tt0077240,Los bingueros,197885368
http://www.wikidata.org/entity/Q20382729,tt2543164,Arrival,203388186
http://www.wikidata.org/entity/Q607910,tt0118880,Con Air,224000000
http://www.wikidata.org/entity/Q15631013,tt2719848,Everest,203427584
http://www.wikidata.org/entity/Q208266,tt0089755,Out of Africa,227500000
http://www.wikidata.org/entity/Q908556,tt1499658,Horrible Bosses,209600000
http://www.wikidata.org/entity/Q18350210,tt3300542,London Has Fallen,205754447
http://www.wikidata.org/entity/Q401976,tt1596343,Fast Five,209837675
http://www.wikidata.org/entity/Q7820305,tt1964418,Tomorrowland,209154322
http://www.wikidata.org/entity/Q372959,tt0072308,The Towering Inferno,203300000
http://www.wikidata.org/entity/Q41754,tt0259324,Ghost Rider,228738393
http://www.wikidata.org/entity/Q15046091,tt1661199,Cinderella,201151353
http://www.wikidata.org/entity/Q849656,tt0146675,End of Days,211989043
http://www.wikidata.org/entity/Q638386,tt0408790,Flightplan,223387299
http://www.wikidata.org/entity/Q165817,tt0120815,Saving Private Ryan,217049603
http://www.wikidata.org/entity/Q934739,tt1599348,Safe House,208100000
http://www.wikidata.org/entity/Q193835,tt0119217,Good Will Hunting,225900000
http://www.wikidata.org/entity/Q201924,tt0338751,The Aviator,213741459
http://www.wikidata.org/entity/Q107226,tt0440963,The Bourne Ultimatum,227471070
http://www.wikidata.org/entity/Q244975,tt0817230,Valentine's Day,216500000
http://www.wikidata.org/entity/Q318766,tt0362227,The Terminal,219417255
http://www.wikidata.org/entity/Q498910,tt0295178,Austin Powers in Goldmember,213307889
http://www.wikidata.org/entity/Q107325,tt0103874,Bram Stoker's Dracula,215862692
http://www.wikidata.org/entity/Q332515,tt0230600,The Others,209900000
http://www.wikidata.org/entity/Q273978,tt0190332,"Crouching Tiger, Hidden Dragon",213500000
http://www.wikidata.org/entity/Q42726338,tt7349950,It: Chapter Two,211622525
http://www.wikidata.org/entity/Q741823,tt0102138,JFK,205405498
http://www.wikidata.org/entity/Q1198812,tt0065571,The Conformist,207269000
http://www.wikidata.org/entity/Q200873,tt0119567,The Lost World: Jurassic Park,229086679
http://www.wikidata.org/entity/Q221852,tt0361596,Fahrenheit 9/11,222400000
http://www.wikidata.org/entity/Q1056921,tt1778304,Paranormal Activity 3,207000000
http://www.wikidata.org/entity/Q304030,tt0879870,Eat Pray Love,204600000
http://www.wikidata.org/entity/Q65563112,tt8938852,Women on the Run,211925133
http://www.wikidata.org/entity/Q782822,tt0129290,Patch Adams,202300000
http://www.wikidata.org/entity/Q635937,tt0306047,Scary Movie 3,220700000
http://www.wikidata.org/entity/Q107167,tt0108160,Sleepless in Seattle,227927165
http://www.wikidata.org/entity/Q57177410,tt7713068,Birds of Prey,205372791
http://www.wikidata.org/entity/Q507994,tt0099810,The Hunt for Red October,200512643
http://www.wikidata.org/entity/Q1051315,tt0239395,Cats & Dogs,200700000
http://www.wikidata.org/entity/Q318910,tt0110148,Interview with the Vampire,223700000
http://www.wikidata.org/entity/Q185888,tt1285016,The Social Network,224920315
http://www.wikidata.org/entity/Q171711,tt1408101,Star Trek Into Darkness,228778661
http://www.wikidata.org/entity/Q244333,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,226496399
