isAdult,releaseYear,runtimeMinutes,genres,lifetimeGross,nrOfReleases,director_nrOfMovies,nrOfEmployees,nrOfActors,averageRating,numVotes,sameYearTotalMoviesReleased
0,1979,94,Comedy,20206622.0,67,26,32,22,8.0,422383,4157
0,1979,77,"Animation,Drama,Family",495000.0,9,127,19,11,6.9,99,4157
0,1979,124,"Crime,Mystery,Thriller",1900000.0,36,36,24,10,6.8,6639,4157
0,1979,100,"Biography,Drama,Romance",3052000.0,22,29,20,10,7.1,4817,4157
0,1979,92,"Action,Comedy,War",866000.0,17,14,19,10,6.7,1352,4157
0,1979,95,Comedy,6000000000.0,9,26,18,10,7.0,452,4157
0,1979,84,"Action,Adventure",116880.0,16,58,16,10,6.4,327,4157
0,1979,109,"Drama,Romance",809000.0,19,1,18,10,6.4,3696,4157
0,1979,91,Horror,3000000000.0,64,72,19,10,6.8,30832,4157
0,1980,107,"Drama,History,War",4735000.0,35,66,20,10,7.8,14471,4117
0,1980,185,"Drama,History,War",1800000000.0,21,153,20,10,6.6,339,4117
0,1980,91,"Horror,Sci-Fi,Thriller",6459000.0,41,44,21,10,6.1,15970,4117
0,1979,156,"Drama,History",23438120.0,69,32,22,10,5.3,38470,4157
0,1980,92,"Action,Drama,Sci-Fi",796000.0,33,128,17,10,5.3,1189,4117
0,1980,99,"Comedy,Crime",41675194.0,27,6,23,11,6.0,14996,4117
0,1980,96,"Comedy,Drama,Sport",804000.0,8,66,20,10,6.9,1122,4117
0,1980,97,"Adventure,Drama",72000.0,25,53,19,10,6.8,1827,4117
0,1980,124,"Action,Adventure,Fantasy",292753960.0,100,93,24,10,8.7,1384602,4117
0,1980,102,"Comedy,Crime,Horror",15000000.0,25,9,20,10,6.1,5015,4117
0,1980,134,"Drama,Music,Musical",42000000.0,41,20,20,10,6.6,24775,4117
0,1980,91,"Comedy,Family",1064000.0,7,97,20,10,6.6,302,4117
0,1980,89,"Horror,Mystery,Thriller",560000000.0,24,64,17,7,5.8,3108,4117
0,1980,95,"Comedy,Sci-Fi",4865000.0,19,15,20,12,3.6,3438,4117
0,1980,109,"Adventure,Comedy",34000000.0,53,27,18,10,7.3,59607,4117
0,1980,95,"Drama,Fantasy,Horror",364000.0,27,224,19,10,6.1,1720,4117
0,1980,106,"Adventure,Comedy",13000000.0,38,26,19,10,7.1,9005,4117
0,1975,97,Comedy,1062710.5,13,22,13,10,5.2,181,4070
0,1980,114,"Crime,Drama,Mystery",426308.0,52,97,17,10,7.6,25783,4117
0,1980,88,"Comedy,Crime,Drama",198945.7,3,88,18,10,5.9,85,4117
0,1980,117,"Drama,Sci-Fi,Thriller",7600000.0,35,47,22,10,6.6,3480,4117
0,1980,102,"Adventure,Drama,Western",6000000.0,30,162,18,10,6.3,2636,4117
0,1980,82,"Horror,Thriller",168000.0,12,11,19,10,4.6,882,4117
0,1980,115,"Action,Adventure,Drama",7000000.0,31,190,22,10,5.2,5476,4117
0,1981,103,"Horror,Sci-Fi,Thriller",14225876.0,48,59,16,10,6.7,61986,4110
0,1980,83,"Action,Comedy",912068.5,6,24,15,10,6.7,98,4117
0,1980,111,"Drama,Music",1400000.0,24,18,22,10,6.6,1999,4117
0,1980,102,Drama,7100000.0,19,47,20,10,6.6,734,4117
0,1980,90,Comedy,136132.76,3,94,16,10,2.9,19,4117
0,1981,93,Comedy,98449949.0,10,90,15,10,4.6,167,4110
0,1981,118,"Action,Adventure,Family",70000000.0,45,61,21,10,6.9,47906,4110
0,1981,128,"Comedy,Crime,Drama",16500000.0,39,47,21,11,7.4,6737,4110
0,1982,100,"Drama,Thriller",33000.0,21,4,22,10,3.4,274,4121
0,1981,94,"Horror,Mystery",216166.0,41,33,23,12,6.5,14993,4110
0,1981,97,"Action,Adventure,Crime",16000000.0,41,22,20,10,6.9,8381,4110
0,1983,90,"Crime,Drama,Mystery",3731.0,8,7,18,10,4.7,57,4250
0,2008,94,Horror,184403.0,22,52,23,10,5.9,1805,10549
0,1982,80,"Action,Drama,Horror",321000.0,29,107,21,10,5.9,4285,4121
0,1981,110,"Horror,Mystery,Thriller",10609514.0,33,53,21,10,6.0,11290,4110
0,1981,101,"Horror,Thriller",2300000.0,31,91,18,10,5.6,8824,4110
0,1981,93,"Drama,Sci-Fi,Thriller",3281232.0,27,9,18,10,6.1,6224,4110
0,1981,96,"Action,Adventure,Sci-Fi",23667907.0,70,23,20,10,7.6,197014,4110
0,1981,110,"Comedy,Drama",5250000.0,40,42,13,4,7.7,25939,4110
0,1981,86,Comedy,1120000.0,23,21,17,10,7.0,9035,4110
0,1981,124,"Drama,Horror",1158473.0,47,20,19,11,7.3,43324,4110
0,1981,105,"Action,Crime,Romance",17800000.0,30,4,19,10,6.4,2071,4110
0,1981,87,"Comedy,Drama",3918000.0,20,66,23,10,5.9,1669,4110
0,1981,105,"Drama,Fantasy,Thriller",14000000.0,11,26,23,10,4.8,258,4110
0,1977,82,"Horror,Thriller,War",67000000.0,24,71,16,10,4.2,739,3871
0,1981,87,"Fantasy,Horror,Mystery",700000.0,24,87,18,10,5.1,1350,4110
0,1981,89,"Drama,Romance",959000.0,11,37,17,10,6.3,368,4110
0,1982,96,"Action,Comedy,Crime",78868508.0,54,37,23,10,6.9,85620,4121
0,1982,86,"Documentary,History",1000000.0,14,6,18,0,7.6,4550,4121
0,1981,84,"Action,Drama,History",88000.0,43,68,18,10,5.4,2733,4110
0,1982,94,"Comedy,Romance",42000.0,9,11,18,10,6.4,50,4121
0,1982,102,"Crime,Drama",2500549.0,4,704,14,10,7.4,84,4121
0,1982,83,"Crime,Romance,Thriller",26000.0,6,4,16,8,5.5,93,4121
0,1983,88,Drama,810000.0,8,6,18,10,6.6,135,4250
0,1982,115,"Adventure,Family,Sci-Fi",435110554.0,78,80,21,10,7.9,438813,4121
0,1981,85,Horror,2661944.0,76,51,16,10,7.4,233165,4110
0,1982,102,Drama,1972000.0,8,37,18,10,5.6,131,4121
0,1982,77,"Horror,Sci-Fi",4000000.0,31,23,20,10,5.1,6342,4121
0,1982,102,"Action,Adventure,Crime",157000.0,10,38,17,10,6.1,122,4121
0,1982,95,"Horror,Thriller",36690067.0,61,155,22,10,5.6,60676,4121
0,1982,100,"Comedy,History",990000.0,4,10,20,10,6.0,161,4121
0,1982,91,Drama,267000.0,14,104,20,10,6.4,420,4121
0,1982,97,"Crime,Drama",58407.0,11,101,18,10,5.5,70,4121
0,1982,102,"Adventure,Drama,Romance",17228160.0,31,200,19,11,7.2,10068,4121
0,1982,99,Drama,451000.0,6,122,19,10,6.1,307,4121
0,1982,102,Comedy,552590.77,5,28,19,10,6.5,494,4121
0,1982,89,"Horror,Mystery",228251.0,28,16,18,11,6.2,4269,4121
0,1982,93,"Crime,Fantasy,Mystery",255000.0,41,22,16,10,6.0,9517,4121
0,1983,72,"Comedy,History",29000000.0,2,12,13,8,5.6,36,4250
0,1982,83,"Action,Drama,Sport",1218000.0,15,2,18,10,5.7,509,4121
0,1983,82,"Comedy,Family",17091070.0,15,13,16,10,7.7,1545,4250
0,1982,105,"Comedy,Drama,Musical",1541000.0,13,29,17,10,6.8,1268,4121
0,1982,109,"Horror,Mystery,Sci-Fi",19629760.0,70,33,20,10,8.2,468687,4121
0,1982,109,Drama,15475087.0,23,41,19,10,7.6,1702,4121
0,1982,91,"Action,Adventure,Sci-Fi",3000000.0,30,45,21,10,5.0,1540,4121
0,1982,134,"Biography,Drama",3112000.0,10,82,18,10,6.9,471,4121
0,1983,88,"Action,Crime,Drama",124649.0,34,107,21,10,5.5,6049,4250
0,1983,123,"Crime,Drama,Thriller",9000000.0,34,163,22,10,7.2,17147,4250
0,1983,97,"Comedy,Drama",81777.0,9,39,18,10,6.1,148,4250
0,1983,91,"Drama,Family",122035.0,8,181,19,9,5.2,413,4250
0,1982,58,Documentary,120000.0,8,8,12,1,7.7,279,4121
0,1983,93,"Biography,Drama,Thriller",2455000.0,21,7,19,10,5.4,387,4250
0,1982,112,"Sci-Fi,Thriller",1700000.0,18,11,24,11,6.0,6884,4121
0,1983,91,Drama,396041.0,13,54,18,10,7.1,656,4250
0,1983,87,"Action,Adventure,Comedy",417000.0,18,4,17,10,5.2,269,4250
0,1983,88,Drama,188000.0,5,8,19,9,6.5,48,4250
0,1983,91,Drama,235261.0,6,78,19,10,6.1,110,4250
0,1983,143,"Adventure,Drama",11000000000.0,17,56,23,10,7.6,1770,4250
0,1983,98,"Adventure,Comedy",61399552.0,61,19,19,10,7.3,120451,4250
0,1983,89,"Drama,Romance",34671.0,21,40,20,10,4.8,169,4250
0,1983,90,"Comedy,Fantasy,Musical",55110.0,20,52,20,11,5.6,1003,4250
0,1983,131,"Action,Adventure,Fantasy",309306177.0,106,78,23,10,8.3,1124930,4250
0,1983,170,"Crime,Drama",65884703.0,74,43,18,10,8.3,920029,4250
0,1983,100,Thriller,7484425.0,5,36,13,10,7.0,323,4250
0,1983,85,"Action,Comedy,Crime",5600000.0,38,91,23,11,3.5,9679,4250
0,1983,91,"Comedy,Music",15543710.0,24,6,20,10,5.4,8051,4250
0,1983,100,"Comedy,History",44666.0,5,76,19,10,6.9,119,4250
0,1983,95,Drama,115664.0,13,181,20,10,6.0,270,4250
0,1984,108,"Comedy,Sci-Fi",4000000.0,22,22,20,10,6.7,6585,4434
0,1984,112,"Drama,Sport",1365000.0,13,82,19,10,5.7,205,4434
0,1985,88,"Action,Adventure,Sci-Fi",1057064.0,15,86,23,10,4.5,2249,4533
0,1984,95,Drama,100118.0,7,122,17,10,6.2,153,4434
0,1984,91,"Horror,Thriller",32980880.0,63,10,22,10,6.0,59444,4434
0,1984,85,Comedy,751143.0,16,73,18,10,4.5,141,4434
0,1983,115,Drama,8217.0,8,39,15,10,7.1,1073,4250
0,1984,96,Drama,413199.0,8,54,20,10,6.8,172,4434
0,1985,88,Comedy,4400000.0,5,5,17,10,4.8,159,4533
0,1984,94,"Comedy,Drama,Music",111978.0,7,37,17,10,6.3,256,4434
0,1984,93,"Drama,Romance,War",8134727.0,15,41,20,10,6.2,339,4434
0,1984,114,"Action,Drama,Thriller",38376497.0,49,18,21,10,6.3,63386,4434
0,1984,126,"Adventure,Drama,Family",48000000.0,32,56,18,10,7.3,12144,4434
0,1984,117,"Adventure,Fantasy",5778353.0,42,75,22,10,4.9,5580,4434
0,1984,101,"Drama,History,Romance",197639.0,7,293,18,10,6.4,103,4434
0,1984,102,Drama,729344.0,10,78,16,10,5.5,103,4434
0,1984,101,Drama,157000.0,9,23,20,10,6.8,72,4434
0,1985,110,"Drama,Romance",5600000.0,11,7,19,10,6.5,335,4533
0,1985,112,"Comedy,Drama",1144863.0,12,4,17,10,6.8,1423,4533
0,1985,140,"Adventure,Drama,History",1567000.0,10,47,18,10,6.3,286,4533
0,1985,98,"Comedy,Drama",36365.0,28,33,18,10,5.9,3478,4533
0,1985,95,"Horror,Sci-Fi",4782000.0,34,41,20,10,4.4,4700,4533
0,1985,85,Thriller,34341.0,12,95,19,10,5.1,117,4533
0,1986,86,"Action,Adventure,Thriller",13902.0,26,78,16,8,5.9,1810,4463
0,1985,98,Drama,111903.0,6,11,18,10,6.5,126,4533
0,1984,81,"Comedy,Fantasy,Horror",35000000.0,24,11,20,10,4.2,10421,4434
0,1986,87,Documentary,11264.0,7,10,6,0,8.2,80,4463
0,1985,78,Comedy,481232.6,2,145,15,10,4.3,121,4533
0,1985,124,Drama,1962260.0,2,704,15,10,7.4,8,4533
0,1985,89,"Drama,Music,Romance",886769.0,25,58,21,10,4.7,428,4533
0,1985,91,"Comedy,Horror,Sci-Fi",14237880.0,57,3,21,10,7.3,69185,4533
0,1984,82,"Action,Comedy,Horror",800000.0,33,61,24,10,6.2,32350,4434
0,1986,93,"Drama,Romance",73751.0,11,54,20,10,6.2,239,4463
0,1986,57,Documentary,25100.0,12,48,19,0,6.7,59,4463
0,1986,89,"Action,Adventure,Drama",60868.0,9,200,17,10,6.5,59,4463
0,1986,92,"Action,Drama,Horror",68000.0,23,107,20,10,5.9,3848,4463
0,1987,93,"Action,Adventure,War",21606063.0,27,41,20,10,7.1,2886,4526
0,1986,102,"History,Romance",193000.0,9,35,18,10,5.3,206,4463
0,1985,88,"Action,Crime,Thriller",139000.0,25,39,18,10,7.0,3560,4533
0,1986,86,"Horror,Thriller",19400000.0,54,60,19,10,6.0,51445,4463
0,1986,98,Drama,174433.0,14,66,20,10,6.7,443,4463
0,1986,90,"Documentary,Music",1250000.0,9,12,19,4,7.9,433,4463
0,1985,142,"Drama,Thriller,War",71909.0,76,15,18,10,8.4,98106,4533
0,1985,98,Drama,1824.0,5,107,19,10,6.7,34,4533
0,1986,108,Drama,63973.0,9,68,19,10,6.2,279,4463
0,1986,85,"Comedy,Crime,Sci-Fi",3483139.0,11,32,18,10,7.1,2859,4463
0,1986,93,"Family,Fantasy,Mystery",97306.0,13,101,21,11,5.7,357,4463
0,1986,93,"Adventure,Drama,Family",171000.0,24,107,19,10,6.0,2188,4463
0,1986,104,Drama,14000.0,4,34,18,10,6.1,56,4463
0,1986,89,"Adventure,Sci-Fi",76170.0,23,45,22,10,4.2,525,4463
0,1984,80,"Drama,Family",3566.0,12,23,18,10,6.2,72,4434
0,1985,114,Comedy,224097.0,32,12,21,10,7.9,22705,4533
0,1986,94,Drama,121924.0,7,1,18,10,6.9,48,4463
0,1985,97,Drama,17213.0,5,11,22,10,6.3,36,4533
0,1984,82,"Action,Drama,War",2833051.0,24,56,18,10,6.3,1409,4434
0,1987,106,"Comedy,Family,Fantasy",65088797.0,50,8,21,10,6.6,37795,4526
0,1987,85,"Comedy,Drama",45000.0,6,9,17,10,6.5,46,4526
0,1987,93,"Adventure,Western",2847.0,14,115,18,10,5.0,42,4526
0,1987,87,"Drama,Family",493871.0,11,200,21,10,7.1,162,4526
0,1986,103,Drama,367351.0,10,23,16,10,6.4,1377,4463
0,1987,92,"Drama,Romance",19851.0,12,104,19,10,5.7,126,4526
0,1987,84,"Comedy,Horror",5923044.0,70,51,17,10,7.7,182517,4526
0,1987,86,"Adventure,Crime,Drama",2780.0,10,314,21,10,5.1,201,4526
0,1987,121,"Biography,Comedy,Drama",123900000.0,47,78,19,10,7.3,154461,4526
0,1987,109,"Action,Drama,Mystery",178576.0,23,78,21,10,6.4,553,4526
0,1986,101,"Action,Crime,Drama",2793214.0,26,190,18,10,5.6,2560,4463
0,1987,98,Comedy,626000.0,12,200,21,12,4.9,358,4526
0,1988,100,"Adventure,Family,Fantasy",3569939.0,30,65,21,10,5.8,4643,4634
0,1987,93,"Drama,Romance",57400.0,6,34,18,10,5.8,49,4526
0,1987,93,"Comedy,Drama",49530280.0,65,9,19,10,7.6,160792,4526
0,1987,97,Drama,9660.0,16,312,22,10,4.8,110,4526
0,1987,102,"Action,Crime,Sci-Fi",53424681.0,69,67,21,11,7.6,284324,4526
0,1987,87,"Adventure,Crime",72356.0,9,31,17,10,6.1,72,4526
0,1987,98,"Action,Fantasy,Horror",3867.0,35,26,23,10,7.4,11127,4526
0,1987,92,"Crime,Drama,Mystery",406881.0,27,27,20,10,5.2,1816,4526
0,1987,87,"Action,Crime,Drama",13478.0,9,6,19,10,4.5,80,4526
0,1987,88,Comedy,33887.0,10,72,17,10,4.0,66,4526
0,1987,87,"Action,Romance,Sci-Fi",97728.0,24,19,20,11,4.3,1140,4526
0,1987,96,"Comedy,Drama",1464000.0,11,115,18,10,6.9,372,4526
0,1986,117,"Comedy,Drama,Romance",201302.0,3,17,18,10,6.2,114,4463
0,1987,94,"Action,Drama,History",5608797.0,8,41,12,7,7.2,58,4526
0,1988,92,"Comedy,Horror",2955917.0,27,5,21,10,5.1,6031,4634
0,1988,96,"Comedy,Sci-Fi",5854.0,8,4,18,10,5.4,164,4634
0,1988,94,Drama,8000.0,6,1,20,10,7.2,70,4634
0,1988,94,Drama,126359.0,9,464,18,10,5.4,84,4634
0,1988,87,Action,28648.0,12,5,17,10,3.9,58,4634
0,1989,103,"Drama,Fantasy,Horror",23336.0,14,7,19,10,6.8,1516,4633
0,1988,99,"Adventure,Drama,History",8200000000.0,9,42,20,10,6.8,280,4634
0,1988,88,"Horror,Thriller",19100000.0,48,24,22,10,5.2,42549,4634
0,1988,93,"Mystery,Thriller",44205.0,5,43,21,11,5.9,174,4634
0,1988,96,"Crime,Drama,Mystery",82267.0,21,110,17,10,5.2,281,4634
0,1987,101,Drama,206185.0,14,29,18,10,7.1,973,4526
0,1988,92,"Action,Adventure,Drama",480344.0,30,13,20,10,6.6,3996,4634
0,1988,174,"Drama,Romance",12397210.0,73,32,19,10,8.5,283958,4634
0,1987,97,"Drama,Thriller",796368.0,26,50,20,10,6.2,2589,4526
0,1988,101,"Comedy,Drama",1071375.0,7,32,19,10,5.8,302,4634
0,1988,96,"Comedy,Drama",38372395.0,4,98,18,10,5.4,109,4634
0,1990,100,"Horror,Thriller",419769.0,19,2,18,10,4.5,714,4920
0,1989,86,Comedy,42100.0,3,11,21,10,5.3,25,4633
0,1986,76,"Adventure,Drama,Family",9800000000.0,68,3,16,4,6.9,12761,4463
0,1989,124,"Crime,Drama",7724701.0,50,87,19,10,7.5,41894,4633
0,1989,106,Drama,2261.0,6,2,19,10,6.2,20,4633
0,1989,99,"Action,Horror,Sci-Fi",8143225.0,38,20,20,10,5.3,13284,4633
0,1989,101,"Drama,Romance",3370650.0,20,95,22,10,5.7,1072,4633
0,1989,96,"Horror,Thriller",11642254.0,50,32,22,10,4.9,47210,4633
0,1989,93,Drama,114764.0,5,54,17,10,5.9,90,4633
0,1989,91,Comedy,60814.0,6,2,20,10,6.1,27,4633
0,1989,92,"Action,Drama,Romance",72462.0,20,128,17,10,5.7,214,4633
0,1989,97,Comedy,71320000.0,59,145,22,10,7.5,220536,4633
0,1989,88,"Action,Adventure,Comedy",192816.0,29,116,21,10,4.6,6335,4633
0,1989,112,Drama,138638.32,4,6,18,10,7.3,108,4633
0,1988,95,Drama,40800.0,4,3,17,10,5.4,21,4634
0,1990,84,"Drama,Fantasy,Romance",43074.0,12,78,18,10,5.0,175,4920
0,1990,95,"Action,Comedy,Crime",153518974.0,46,37,25,10,5.9,44630,4920
0,1990,157,"Action,Drama,Romance",27500000.0,5,12,18,10,5.8,1839,4920
0,1990,99,Comedy,2351628.0,15,32,20,10,6.8,1477,4920
0,1990,124,"Action,Thriller",240031274.0,68,83,24,10,7.1,384031,4920
0,1990,136,"Action,Crime,Drama",8545123.0,32,56,28,15,7.5,11694,4920
0,1991,80,"Action,Adventure,Comedy",39048711.0,50,19,22,13,7.2,22757,4467
0,1990,125,"Action,Adventure,Drama",9200000000.0,16,9,21,10,6.8,1146,4920
0,1991,88,Drama,24600.0,3,5,18,10,6.0,57,4467
0,1992,86,"Action,Drama",89467.0,22,464,19,10,4.3,527,4394
0,1990,91,"Action,Crime,Horror",4348368.0,48,81,19,10,6.1,13988,4920
0,1990,82,"Comedy,Drama,Romance",2710000.0,34,46,21,10,7.1,10381,4920
0,1990,108,"Drama,War",707194.0,24,35,21,10,6.4,965,4920
0,1991,79,"Comedy,Drama",239008.0,13,25,20,10,7.4,395,4467
0,1990,87,Drama,60000.0,2,14,18,10,6.5,139,4920
0,1990,117,"Action,Crime,Sci-Fi",45681173.0,44,93,25,10,5.8,93471,4920
0,1990,120,"Action,Crime,Drama",21633874.0,52,51,22,10,5.9,29408,4920
0,1990,92,Comedy,16019.0,9,39,19,10,5.9,94,4920
0,1990,97,"Adventure,Family,Fantasy",43919.0,8,464,18,10,6.5,60,4920
0,1990,118,"Action,History",16052552.0,21,60,25,10,6.8,2583,4920
0,1990,95,Drama,40400.0,4,6,18,10,6.1,20,4920
0,1992,88,"Drama,Thriller",5054.0,9,16,18,10,4.9,108,4394
0,1991,93,"Adventure,Comedy,Fantasy",38037513.0,46,26,20,11,6.3,81256,4467
0,1990,109,"Comedy,Crime,Thriller",2725169.0,16,8,19,10,6.5,1452,4920
0,1991,98,"Drama,Fantasy,Music",1999955.0,49,67,21,11,7.7,53140,4467
0,1988,92,"Comedy,Drama",192831.0,17,58,17,10,5.2,691,4634
0,1992,95,Comedy,208786.53,2,36,18,10,6.6,64,4394
0,1993,97,"Biography,Drama,Romance",50491.0,19,7,19,10,5.6,648,4214
0,1991,91,"Action,Adventure,Fantasy",15556340.0,54,145,27,10,4.2,48180,4467
0,1991,113,"Biography,Drama,History",14323.0,5,11,20,10,5.1,129,4467
0,1991,97,"Crime,Drama,Romance",9081083.0,6,41,18,10,5.4,198,4467
0,1993,96,Thriller,155412.0,3,15,19,10,4.9,137,4214
0,1991,85,"Comedy,Crime",86930411.0,59,18,23,11,6.9,122636,4467
0,1990,75,"Comedy,Drama",126028.0,5,20,16,10,6.6,83,4920
0,1991,86,"Drama,Romance",2163958.0,25,43,18,10,7.2,7140,4467
0,1991,104,"Action,Comedy,Fantasy",15018584.0,23,60,18,10,6.6,2951,4467
0,1991,104,Drama,2009.0,4,12,20,10,6.5,49,4467
0,1991,83,"Drama,Horror,Sci-Fi",1159578.0,18,90,19,10,4.7,1622,4467
0,1991,95,Drama,185600.0,6,9,17,10,6.9,78,4467
0,1991,93,Drama,49534.0,15,54,19,10,7.2,497,4467
0,1992,90,Documentary,52736.0,4,8,3,0,7.7,369,4394
0,1991,99,Crime,25421.0,10,74,20,10,5.4,53,4467
0,1991,109,"Drama,Music",132500.0,15,23,21,10,6.9,468,4467
0,1991,89,"Drama,Thriller",13871.0,15,4,17,10,4.0,305,4467
0,1992,100,"Comedy,Romance",32227.0,3,1,21,10,5.2,46,4394
0,1992,85,Comedy,17100.0,3,207,18,10,5.8,42,4394
0,1992,101,Comedy,2000000.0,30,46,23,16,7.4,12290,4394
0,1991,97,Drama,60000.0,10,18,20,10,6.3,215,4467
0,1992,99,"Drama,Romance",87672.0,12,200,20,10,6.0,221,4394
0,1992,92,"Drama,Music",215188.0,6,78,18,10,5.3,185,4394
0,1992,107,"Crime,Drama,Thriller",6700000.0,9,35,21,14,6.0,393,4394
0,1992,134,"Drama,Horror,Mystery",4160851.0,55,324,20,10,7.3,105575,4394
0,1993,95,Comedy,3634.0,11,97,17,10,4.1,308,4214
0,1991,111,"Drama,Romance",573904.0,32,86,20,10,3.9,1877,4467
0,1992,87,"Action,Drama,Fantasy",10778465.0,18,11,20,11,5.7,1104,4394
0,1993,90,"Adventure,Drama",72447.0,7,3,19,10,6.2,48,4214
0,1993,175,"Crime,Drama,Musical",110000000.0,18,26,21,10,7.6,30070,4214
0,1993,122,"Drama,History",88795.0,32,87,18,10,6.9,5007,4214
0,1993,114,"Comedy,Crime,Drama",808789.0,28,23,19,10,7.3,15072,4214
0,1993,90,Horror,27300.0,3,8,18,10,5.7,249,4214
0,1993,98,Drama,18300.0,3,3,18,10,6.2,49,4214
0,1993,90,"Comedy,Crime,Thriller",29740.0,18,14,19,10,5.9,1154,4214
0,1993,95,"Drama,Thriller",439598.0,16,200,20,10,5.3,493,4214
0,1993,97,Drama,2658819.0,14,58,18,10,6.2,690,4214
0,1993,82,Comedy,318788.0,12,4,17,10,7.2,1619,4214
0,1993,95,Comedy,74448.0,12,17,18,10,5.4,367,4214
0,1993,76,"Animation,Family,Fantasy",77368668.0,73,17,28,16,7.9,376092,4214
0,1993,120,"Drama,Romance",242800.0,4,5,17,10,5.8,283,4214
0,1993,80,Comedy,5444534.0,18,3,24,10,5.1,1816,4214
0,1993,104,"Action,Crime,Sci-Fi",10696210.0,41,8,21,10,4.2,54524,4214
0,1993,95,Drama,12500.0,5,23,19,10,7.2,92,4214
0,1993,94,Crime,4794.0,5,5,18,10,5.7,30,4214
0,1993,93,"Drama,Family",1532649.0,27,8,21,10,5.8,1263,4214
0,1993,94,"Action,Comedy,Crime",58834.0,23,22,19,10,7.5,23376,4214
0,1993,85,Comedy,6686.0,3,4,18,10,6.6,35,4214
0,1993,91,Drama,403106.67,6,40,21,10,5.4,102,4214
0,1993,94,"Drama,Music,Mystery",1365410.0,60,67,21,10,7.8,110844,4214
0,1993,107,"Comedy,Fantasy",98800000.0,43,17,21,12,7.0,38091,4214
0,1993,111,"Action,Comedy,History",18178129.0,27,131,17,10,6.6,3591,4214
0,1994,90,"Comedy,Crime",1300000.0,10,14,22,10,4.6,233,4186
0,1994,102,"Comedy,Crime,Drama",600200.0,57,64,23,10,8.0,96428,4186
0,1994,118,"Drama,Romance",360957.0,17,8,18,10,6.6,839,4186
0,1993,178,"Action,Drama,Romance",3480000.0,24,23,18,10,7.6,25486,4214
0,1994,95,Drama,185917.0,21,58,18,10,7.0,2247,4186
0,1994,123,"Drama,Fantasy,Horror",223700000.0,62,33,21,10,7.5,348635,4186
0,1994,103,"Action,Drama",16060576.0,32,36,21,10,7.5,25003,4186
0,1994,96,"Comedy,Crime,Drama",420000.0,8,638,19,10,6.4,517,4186
0,1994,99,Comedy,39285.0,2,13,18,10,5.5,42,4186
0,1994,88,"Comedy,Romance",197540.0,17,43,17,10,6.1,410,4186
0,1994,110,"Action,Crime,Drama",19501238.0,67,31,17,10,8.5,1250099,4186
0,1994,115,"Action,Drama,Romance",883521.0,7,15,19,10,6.1,551,4186
0,1994,83,"Comedy,Crime",51132598.0,60,59,22,10,6.5,112263,4186
0,1993,115,"Comedy,Drama,Fantasy",255088.0,12,41,27,10,7.4,1618,4214
0,1994,59,"Drama,Romance",75921.0,4,58,18,10,6.1,120,4186
0,1994,112,"Drama,Romance",3777123.14,12,39,17,10,5.3,1185,4186
0,1994,94,"Action,Crime",658814.0,9,100,21,10,5.6,212,4186
0,1994,94,"Comedy,Crime,Mystery",4067.0,5,2,18,10,6.7,109,4186
0,1994,95,"Action,Crime",2000.0,10,166,19,10,4.7,106,4186
0,1994,94,Comedy,856095.0,8,23,19,10,6.8,310,4186
0,1994,105,"Drama,Fantasy",53100.0,9,8,25,10,6.1,110,4186
0,1994,96,Drama,130500.0,4,9,19,10,6.9,61,4186
0,1994,99,"Drama,Mystery,Romance",3581969.0,57,67,21,10,8.1,110300,4186
0,1994,92,"Comedy,Drama,Romance",1237219.0,58,67,23,10,7.6,79884,4186
0,1995,101,"Comedy,Drama",14000000.0,17,41,17,10,7.8,832,4397
0,1994,92,"Action,Crime,Thriller",11193177.0,23,34,19,11,6.4,5613,4186
0,1995,105,"Drama,Romance",1070726.0,16,103,22,10,7.0,1555,4397
0,1995,85,Thriller,49601.0,5,4,22,10,4.7,162,4397
0,1995,92,Musical,68472.0,7,7,17,10,5.1,164,4397
0,1996,110,"Drama,History",293600000.0,12,90,20,10,6.6,199,4372
0,1995,112,"Adventure,Drama,Fantasy",1738611.0,41,29,26,11,7.5,71797,4397
0,1995,107,Comedy,1222051.0,4,15,21,10,6.1,223,4397
0,1995,128,"Action,Adventure,Thriller",100012499.0,67,11,20,10,7.6,409208,4397
0,1995,99,"Comedy,Crime,Drama",163145.0,51,64,23,14,7.5,51314,4397
0,1995,124,"Action,Western",430000000.0,4,43,21,10,5.8,160,4397
0,1996,92,"Drama,Sci-Fi",2373.0,9,23,13,5,5.7,665,4372
0,1995,98,"Crime,Drama",15300000.0,57,25,19,10,8.1,197566,4397
0,1995,112,Drama,1215478.0,8,50,20,10,6.5,344,4397
0,1995,94,"Comedy,Drama,Romance",2213927.0,23,7,19,10,6.6,5098,4397
0,1996,94,Drama,524526.0,9,23,19,10,6.2,319,4372
0,1995,93,"Comedy,Crime,Thriller",25530.0,6,2,18,10,6.1,278,4397
0,1995,81,"Adventure,Family",2051855.0,26,78,32,18,6.1,2055,4397
0,1995,80,"Adventure,Musical",80000000.0,2,49,17,10,3.8,66,4397
0,1995,104,"Comedy,Drama",5500000.0,8,54,20,10,7.0,1004,4397
0,1995,127,"Crime,Drama,Mystery",100125643.0,72,51,21,10,8.6,1806395,4397
0,1995,143,Comedy,231000.0,5,8,23,14,7.1,2456,4397
